"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","newp","Treatment","OTU","comp"
"Otu02243",1.7075050391959,4.15491377793278,1.04484012482153,3.97660242866581,6.99068951261156e-05,0.000831892052000775,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcaceae_unclassified","1.0e-03","BB","Otu0224","D42_BBvsControl"
"Otu02531",29.8240530772558,5.23148478432608,0.820851256901716,6.37324331337714,1.85071913004747e-10,1.46823717650433e-08,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Gallicola","0.0e+00","BB","Otu0253","D42_BBvsControl"
"Otu0257",6.31559360982473,-1.59961844633302,0.550560719108564,-2.90543511517317,0.00366742878626283,0.020298791886757,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Mitsuokella","2.0e-02","Control","Otu0257","D42_BBvsControl"
"Otu0265",2.3136299956012,1.99467190457328,0.612477841096835,3.25672501228973,0.00112705561716687,0.00745108991349211,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","uncultured","uncultured_ge","7.0e-03","BB","Otu0265","D42_BBvsControl"
"Otu02661",20.8356980104923,2.92112812103109,1.01771936359311,2.87026878482286,0.00410123014477006,0.0216909505434505,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","2.2e-02","BB","Otu0266","D42_BBvsControl"
"Otu02671",17.8565087820772,1.44346803165463,0.433541557886207,3.32948019722139,0.000870082511941081,0.00627514054066598,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_6","6.0e-03","BB","Otu0267","D42_BBvsControl"
"Otu02802",24.3312912525658,6.83318274944189,0.838908513856853,8.145325308509,3.7826357789764e-16,4.50133657698191e-14,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","0.0e+00","BB","Otu0280","D42_BBvsControl"
"Otu0282",2.27531506318518,-4.01975426374592,1.49502359927121,-2.6887563953542,0.00717187354717988,0.0310346528041602,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinotignum","3.1e-02","Control","Otu0282","D42_BBvsControl"
"Otu02962",17.6479943145704,5.3177738001518,0.952401701362561,5.58354084473378,2.35670397451767e-08,7.01119432419006e-07,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","uncultured","0.0e+00","BB","Otu0296","D42_BBvsControl"
"Otu0321",3.28459655506731,3.9299289968381,1.08160099188995,3.63343693867282,0.000279670823280506,0.0023772019978843,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","2.0e-03","BB","Otu0321","D42_BBvsControl"
"Otu03874",2.304845842796,4.01278516294174,1.2148954774719,3.30298798320662,0.00095660487071327,0.00669623409499289,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","7.0e-03","BB","Otu0387","D42_BBvsControl"
"Otu03961",8.11104006125441,-2.08273308253304,0.546917917671826,-3.8081273537335,0.000140023158481417,0.00138856298827405,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","1.0e-03","Control","Otu0396","D42_BBvsControl"
"Otu04083",1.26715008724522,3.76235391910935,1.3354010015286,2.81739635869875,0.00484147373410354,0.0250493641025357,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudochrobactrum","2.5e-02","BB","Otu0408","D42_BBvsControl"
"Otu04942",2.24568032029361,4.62299488681863,1.23535155767761,3.74225042101344,0.000182379633561911,0.0017362541115094,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","2.0e-03","BB","Otu0494","D42_BBvsControl"
"Otu04961",2.31183941406329,4.68155224126011,1.22120194037359,3.8335610896818,0.000126301416029703,0.00130694508761171,"Bacteria","Tenericutes","Mollicutes","Anaeroplasmatales","Anaeroplasmataceae","Anaeroplasma","1.0e-03","BB","Otu0496","D42_BBvsControl"
"Otu05593",3.08668927797736,3.5990204416936,0.984152715670275,3.65697354118707,0.000255210712308448,0.00224963516775595,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Ignavigranum","2.0e-03","BB","Otu0559","D42_BBvsControl"
"Otu05911",3.26549180658979,-3.50740917360379,1.03064744422128,-3.40311247388176,0.000666228487087245,0.00517334485860804,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","5.0e-03","Control","Otu0591","D42_BBvsControl"
"Otu06091",2.05456484947933,3.27582408129451,1.21151346439878,2.70391058585564,0.00685287266410585,0.0302034017417999,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","3.0e-02","BB","Otu0609","D42_BBvsControl"
"Otu0642",3.23247103779995,5.1423612303933,0.98126012162772,5.24056885330581,1.6008234216171e-07,3.17496645287391e-06,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus","0.0e+00","BB","Otu0642","D42_BBvsControl"
"Otu0682",1.98372191227372,-1.91309031697179,0.692750432296177,-2.7615866086589,0.00575212581587063,0.0275730514545192,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","GCA-900066225","2.8e-02","Control","Otu0682","D42_BBvsControl"
"Otu06862",1.87031868015577,3.61353344762578,1.03313649035524,3.49763412807466,0.00046940460894461,0.00385235506651094,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","4.0e-03","BB","Otu0686","D42_BBvsControl"
"Otu06931",3.01962478053246,4.29021410730106,1.04588143204917,4.10200810133452,4.09579928916172e-05,0.000513052753063415,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Helcococcus","1.0e-03","BB","Otu0693","D42_BBvsControl"
"Otu0706",2.71201076661093,-2.11679252738939,0.792577800594534,-2.67076938794088,0.007567761948815,0.0321629882824638,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium","3.2e-02","Control","Otu0706","D42_BBvsControl"
"Otu0715",2.03598834232431,-4.351452985203,1.02471055560272,-4.24651913792725,2.17117242749839e-05,0.000322961898590385,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Angelakisella","0.0e+00","Control","Otu0715","D42_BBvsControl"
"Otu0801",1.08686810200959,3.62220917350602,1.0653531605371,3.40000791069121,0.000673839036205249,0.00517334485860804,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Dietziaceae","Dietzia","5.0e-03","BB","Otu0801","D42_BBvsControl"
